Lemma,Stem,Paradigm,Class,Translation,Source
mazinaatesijigan,mazinaatesijigan,NI,NI_C,"a television",https://ojibwe.lib.umn.edu/main-entry/mazinaatesijigan-ni
bimiwanaatig,bimiwanaatig,NI,NI_C,"a stick used for carrying something over the shoulder",https://ojibwe.lib.umn.edu/main-entry/bimiwanaatig-ni
wajiw,wajiw,NI,NI_C,"a mountain",https://ojibwe.lib.umn.edu/main-entry/wajiw-ni
aagimaak,aagimaakw,NA,NA_irrCw,"a white ash",https://ojibwe.lib.umn.edu/main-entry/aagimaak-na
aagimaak,aagimaakw2,NA,NA_Cw,"a white ash",https://ojibwe.lib.umn.edu/main-entry/aagimaak-na
nitamoozhaan,nitamoozhaan,NA,NA_C,"an eldest child; a first-born child",https://ojibwe.lib.umn.edu/main-entry/nitamoozhaan-na
biisiboojiganaaboo,biisiboojiganaaboow2,NA,NA_VV,"cornmeal soup",https://ojibwe.lib.umn.edu/main-entry/biisiboojiganaaboo-na
bakwezhiganikewigamig,bakwezhiganikewigamigw2,NI,NI_Cw,"a bakery",https://ojibwe.lib.umn.edu/main-entry/bakwezhiganikewigamig-ni
zinigobizhiwewinini,zinigobizhiwewininiw2,NA,NA_Vw,"a masseur",https://ojibwe.lib.umn.edu/main-entry/zinigobizhiwewinini-na
baashkizigani-mazina'igan,baashkizigani-mazina'igan,NI,NI_C,"a gun permit",https://ojibwe.lib.umn.edu/main-entry/baashkizigani-mazina-igan-ni
giimoodaajimowin,giimoodaajimowin,NI,NI_C,"a secret",https://ojibwe.lib.umn.edu/main-entry/giimoodaajimowin-ni
apaabikinigan,apaabikinigan,NI,NI_C,"a potholder",https://ojibwe.lib.umn.edu/main-entry/apaabikinigan-ni
waanzh,waanzh,NI,NI_C,"a den, a lair, a cave, a burrow",https://ojibwe.lib.umn.edu/main-entry/waanzh-ni
ashawenaniisi,ashawenaniisiw2,NA,NA_Vw,"a grackle",https://ojibwe.lib.umn.edu/main-entry/ashawenaniinsi-na
wiipemaagan,wiipemaagan,NA,NA_C,"a sleeping partner",https://ojibwe.lib.umn.edu/main-entry/wiipemaagan-na
manidoominensikewi-zhaabonigan,manidoominensikewi-zhaabonigan,NI,NI_C,"a beading needle",https://ojibwe.lib.umn.edu/main-entry/manidoominensikewi-zhaabonigan-ni
ozhibii'igan,ozhibii'igan,NI,NI_C,"something written: a piece of writing (a paper, essay, report, etc.); mail; something used for writing",https://ojibwe.lib.umn.edu/main-entry/ozhibii-igan-ni
omooday,omooday,NI,NI_aa,"a bottle",https://ojibwe.lib.umn.edu/main-entry/omooday-ni
diy,diy,NID,NID_C,"STEM FOR: rump, rear end, butt",https://ojibwe.lib.umn.edu/main-entry/diy-nid
waabizheshiwanii'igan,waabizheshiwanii'igan,NI,NI_C,"a marten trap",https://ojibwe.lib.umn.edu/main-entry/waabizheshiwanii-igan-ni
minjikaawan,minjikaawan,NA,NA_C,"something worn on the hand: a mitten, a mitt, a glove",https://ojibwe.lib.umn.edu/main-entry/minjikaawan-na
manoominaatig,manoominaatigw2,NI,NI_Cw,"a wild rice stalk",https://ojibwe.lib.umn.edu/main-entry/manoominaatig-ni
zhooniyaawaabik,zhooniyaawaabikw2,NA,NA_Cw,"a coin",https://ojibwe.lib.umn.edu/main-entry/zhooniyaawaabik-na
gabaachigan,gabaachigan,NI,NI_C,"something boiled",https://ojibwe.lib.umn.edu/main-entry/gabaachigan-ni
baabaay,baabaay1,NAD,NAD_VVy,"your father",https://ojibwe.lib.umn.edu/main-entry/gibaabaa-nad
ishkwenikaazowin,ishkwenikaazowin,NI,NI_C,"a last name",https://ojibwe.lib.umn.edu/main-entry/ishkwenikaazowin-ni
ningwiigan,ningwiigan,NID,NID_C,"STEM FOR: wing",https://ojibwe.lib.umn.edu/main-entry/ningwiigan-nid
biisiboojigani-bakwezhiganens,biisiboojigani-bakwezhiganens,NA,NA_C,"a cornmeal muffin",https://ojibwe.lib.umn.edu/main-entry/biisiboojigani-bakwezhiganens-na
jiimaan,jiimaan,NI,NI_C,"a canoe; a boat",https://ojibwe.lib.umn.edu/main-entry/jiimaan-ni
naabeshib,naabeshib,NA,NA_C,"a drake; a male duck",https://ojibwe.lib.umn.edu/main-entry/naabeshib-na
mitigo-emikwaan,mitigo-emikwaan,NI,NI_C,"a wooden spoon, a wooden ladle",https://ojibwe.lib.umn.edu/main-entry/mitigo-emikwaan-ni
iiyaw,iiyaw,NID,NID_C,"h/ body",https://ojibwe.lib.umn.edu/main-entry/wiiyaw-nid
babiinzikawaagan,babiinzikawaagan,NI,NI_C,"a coat, a jacket",https://ojibwe.lib.umn.edu/main-entry/babiinzikawaagan-ni
babiizigaakizigan,babiizigaakizigan,NI,NI_C,"a curling iron",https://ojibwe.lib.umn.edu/main-entry/babiizigaakizigan-ni
adaawewinini,adaawewininiw2,NA,NA_Vw,"a store keeper, a merchant, a store clerk, a trader",https://ojibwe.lib.umn.edu/main-entry/adaawewinini-na
giziingwe'on,giziingwe'on,NI,NI_C,"a towel",https://ojibwe.lib.umn.edu/main-entry/giziingwe-on-ni
niijaanis,niijaanis,NAD,NAD_C,"my child",https://ojibwe.lib.umn.edu/main-entry/niniijaanis-nad
wiidigendiwin,wiidigendiwin,NI,NI_C,"a marriage; a wedding",https://ojibwe.lib.umn.edu/main-entry/wiidigendiwin-ni
boodawaan,boodawaan,NI,NI_C,"a fireplace",https://ojibwe.lib.umn.edu/main-entry/boodawaan-ni
animoninj,animoninjy2,NI,NI_Cy,"a dog's forepaw",https://ojibwe.lib.umn.edu/main-entry/animoninj-ni
boodawaanaatigoons,boodawaanaatigoons,NI,NI_C,"a kindling stick",https://ojibwe.lib.umn.edu/main-entry/boodawaanaatigoons-ni
bigii-miikana,bigii-miikana,NI,NI_Kana,"an asphalt road",https://ojibwe.lib.umn.edu/main-entry/bigii-miikana-ni
gichi-emikwaanens,gichi-emikwaanens,NI,NI_C,"a tablespoon",https://ojibwe.lib.umn.edu/main-entry/gichi-emikwaanens-ni
misko-jiis,misko-jiis,NI,NI_C,"a beet",https://ojibwe.lib.umn.edu/main-entry/misko-jiis-ni
aniib,aniiby2,NA,NA_Cy,"an elm",https://ojibwe.lib.umn.edu/main-entry/aniib-na
akiiwe-wiigiwaam,akiiwe-wiigiwaam,NI,NI_C,"an earth lodge",https://ojibwe.lib.umn.edu/main-entry/akiiwe-wiigiwaam-ni
giziininaaganewinaagan,giziininaaganewinaagan,NI,NI_C,"a dishpan; a kitchen sink",https://ojibwe.lib.umn.edu/main-entry/giziininaaganewinaagan-ni
aashimaang,aashimaangw,NA,NA_irrCw,"a red-throated loon",https://ojibwe.lib.umn.edu/main-entry/aashimaang-na
odaabii'iwe-mazina'igaans,odaabii'iwe-mazina'igaans,NI,NI_C,"a driver's license",https://ojibwe.lib.umn.edu/main-entry/odaabii-iwe-mazina-igaans-ni
danens,danens,NA,NA_C,"a club suite card",https://ojibwe.lib.umn.edu/main-entry/danens-na
ishkodewidaabaan,ishkodewidaabaan,NA,NA_C,"a train",https://ojibwe.lib.umn.edu/main-entry/ishkodewidaabaan-na
makoshtigwaan,makoshtigwaan,NI,NI_C,"a bear's head",https://ojibwe.lib.umn.edu/main-entry/makoshtigwaan-ni
aadikwe'igan,aadikwe'igan,NI,NI_C,"something that steers: a steering wheel, a rudder; the dorsal fin of a fish",https://ojibwe.lib.umn.edu/main-entry/aadikwe-igan-ni
midewigamig,midewigamigw2,NI,NI_Cw,"a Mide lodge",https://ojibwe.lib.umn.edu/main-entry/midewigamig-ni
mazina'igani-mashkimodens,mazina'igani-mashkimodens,NI,NI_C,"a paper sack, a paper bag",https://ojibwe.lib.umn.edu/main-entry/mazina-igani-mashkimodens-ni
mishiiminaaboo,mishiiminaaboow2,NI,NI_VV,"apple juice, cider",https://ojibwe.lib.umn.edu/main-entry/mishiiminaaboo-ni
ookomis,ookomis,NAD,NAD_C,"your grandmother",https://ojibwe.lib.umn.edu/main-entry/gookomis-nad
name-wewebanaabaan,name-wewebanaabaan,NI,NI_C,"a sturgeon hook",https://ojibwe.lib.umn.edu/main-entry/name-wewebanaabaan-ni
biidaajimowin,biidaajimowin,NI,NI_C,"news",https://ojibwe.lib.umn.edu/main-entry/biidaajimowin-ni
bakitejii'igewinini,bakitejii'igewininiw2,NA,NA_Vw,"a baseball player; a batter",https://ojibwe.lib.umn.edu/main-entry/bakitejii-igewinini-na
giboziganaabik,giboziganaabikw2,NI,NI_Cw,"a roasting pan",https://ojibwe.lib.umn.edu/main-entry/giboziganaabik-ni
mazinaabidoo'igan,mazinaabidoo'igan,NI,NI_C,"an item of woven beadwork",https://ojibwe.lib.umn.edu/main-entry/mazinaabidoo-igan-ni
maanataanish,maanataanish,NA,NA_C,"a sheep",https://ojibwe.lib.umn.edu/main-entry/maanataanish-na
wiisagad,wiisagad,NI,NI_C,"pepper",https://ojibwe.lib.umn.edu/main-entry/wiisagad-ni
odaabaani-maajiishkaachigan,odaabaani-maajiishkaachigan,NI,NI_C,"a car starter",https://ojibwe.lib.umn.edu/main-entry/odaabaani-maajiishkaachigan-ni
manaaji'idiwin,manaaji'idiwin,NI,NI_C,"mutual respect",https://ojibwe.lib.umn.edu/main-entry/manaaji-idiwin-ni
oshki-nitaage-wiikondiwin,oshki-nitaage-wiikondiwin,NI,NI_C,"first-game feast",https://ojibwe.lib.umn.edu/main-entry/oshki-nitaage-wiikondiwin-ni
jiigada'igan,jiigada'igan,NI,NI_C,"a broom",https://ojibwe.lib.umn.edu/main-entry/jiigada-igan-ni
ininaatigobag,ininaatigobagw2,NI,NI_Cw,"a maple leaf",https://ojibwe.lib.umn.edu/main-entry/ininaatigobag-ni
ziibii-manoomin,ziibii-manoomin,NI,NI_C,"river rice: wild rice from a river",https://ojibwe.lib.umn.edu/main-entry/ziibii-manoomin-ni
emikwaan,emikwaan,NI,NI_C,"a ladle; a spoon",https://ojibwe.lib.umn.edu/main-entry/emikwaan-ni
gikinoo'amaadiwin,gikinoo'amaadiwin,NI,NI_C,"teaching, education",https://ojibwe.lib.umn.edu/main-entry/gikinoo-amaadiwin-ni
mamigosaga'igan,mamigosaga'igan,NI,NI_C,"a scrub brush",https://ojibwe.lib.umn.edu/main-entry/mamigosaga-igan-ni
mishoomey,mishoomey1,NAD,NAD_VVy,"STEM FOR: uncle (parallel uncle: father's brother); STEM FOR: stepfather",https://ojibwe.lib.umn.edu/main-entry/mishoomey-nad
achaab,achaaby2,NI,NI_Cy,"a bowstring",https://ojibwe.lib.umn.edu/main-entry/achaab-ni
ashangewinini,ashangewininiw2,NA,NA_Vw,"a social worker, a welfare worker",https://ojibwe.lib.umn.edu/main-entry/ashangewinini-na
gwayakwaadiziwin,gwayakwaadiziwin,NI,NI_C,"good character, honesty",https://ojibwe.lib.umn.edu/main-entry/gwayakwaadiziwin-ni
giboobijiganeyaab,giboobijiganeyaaby2,NI,NI_Cy,"a drawstring",https://ojibwe.lib.umn.edu/main-entry/giboobijiganeyaab-ni
day,day,NAD,NAD_C,"h/ dog; h/ horse",https://ojibwe.lib.umn.edu/main-entry/odayan-nad
dengway,dengway,NID,NID_aa,"my face",https://ojibwe.lib.umn.edu/main-entry/indengway-nid
badaka'igan,badaka'igan,NI,NI_C,"a fork",https://ojibwe.lib.umn.edu/main-entry/badaka-igan-ni
shiimey,shiimey1,NAD,NAD_VVy,"STEM OF: younger sibling; STEM OF: younger brother; STEM OF: younger sister",https://ojibwe.lib.umn.edu/main-entry/shiimey-nad
waaginogaan,waaginogaan,NI,NI_C,"a domed lodge, a wigwam",https://ojibwe.lib.umn.edu/main-entry/waaginogaan-ni
wiikondiwin,wiikondiwin,NI,NI_C,"a feast; a spirit dish: an offering of food at the start of a meal",https://ojibwe.lib.umn.edu/main-entry/wiikondiwin-ni
maanazaadi,maanazaadiw2,NA,NA_Vw,"a balsam poplar; a Balm of Gilead tree",https://ojibwe.lib.umn.edu/main-entry/maanazaadi-na
waaboozwayaan,waaboozwayaan,NA,NA_C,"a rabbit skin",https://ojibwe.lib.umn.edu/main-entry/waaboozwayaan-na
mitigoons,mitigoons,NI,NI_C,"a stick",https://ojibwe.lib.umn.edu/main-entry/mitigoons-ni
anwiins,anwiins,NI,NI_C,"a small caliber bullet; a twenty-two bullet",https://ojibwe.lib.umn.edu/main-entry/anwiins-ni
boozaabikinigan,boozaabikinigan,NI,NI_C,"lubricant for a machine or vehicle; gun oil",https://ojibwe.lib.umn.edu/main-entry/boozaabikinigan-ni
neyaashi,neyaashiw2,NI,NI_Vw,"a point (of land), a cape",https://ojibwe.lib.umn.edu/main-entry/neyaashi-ni
anit,anity,NI,NI_C,"a fish spear",https://ojibwe.lib.umn.edu/main-entry/anit-ni
jiisakiiwinini,jiisakiiwininiw2,NA,NA_Vw,"an operator of a shaking tent",https://ojibwe.lib.umn.edu/main-entry/jiisakiiwinini-na
wanii'ige-mazina'igaans,wanii'ige-mazina'igaans,NI,NI_C,"a trapping license",https://ojibwe.lib.umn.edu/main-entry/wanii-ige-mazina-igaans-ni
aapiji-wiidigendiwin,aapiji-wiidigendiwin,NI,NI_C,"a marriage; a wedding",https://ojibwe.lib.umn.edu/main-entry/aapiji-wiidigendiwin-ni
gichi-mookomaan,gichi-mookomaan,NI,NI_C,"a large knife: a butcher knife, a machete, a sword, a saber",https://ojibwe.lib.umn.edu/main-entry/gichi-mookomaan-ni
ojiigi-wiiyaakwa'igan,ojiigi-wiiyaakwa'igan,NI,NI_C,"fisher scent used as a lure in trapping",https://ojibwe.lib.umn.edu/main-entry/ojiigi-wiiyaakwa-igan-ni
zhigaagawinzh,zhigaagawinzhy,NA,NA_C,"an onion",https://ojibwe.lib.umn.edu/main-entry/zhigaagawinzh-na
bawa'iganaatig,bawa'iganaatigw2,NI,NI_Cw,"a knocker: a stick used to knock rice grains off the wild rice stalks",https://ojibwe.lib.umn.edu/main-entry/bawa-iganaatig-ni
ningwanis,ningwanis,NAD,NAD_C,"STEM FOR: nephew (cross-nephew: male's sister's son or female's brother's son)",https://ojibwe.lib.umn.edu/main-entry/ningwanis-nad
bagesaanaatig,bagesaanaatigw2,NA,NA_Cw,"a plum tree",https://ojibwe.lib.umn.edu/main-entry/bagesaanaatig-na
zhiishiibidis,zhiishiibidisy,NI,NI_C,"a duck crop",https://ojibwe.lib.umn.edu/main-entry/zhiishiibidis-ni
gikachigan,gikachigan,NI,NI_C,"something pawned, hocked",https://ojibwe.lib.umn.edu/main-entry/gikachigan-ni
mazinibii'ige-mazina'igan,mazinibii'ige-mazina'igan,NI,NI_C,"(a sheet of) art or craft paper",https://ojibwe.lib.umn.edu/main-entry/mazinibii-ige-mazina-igan-ni
giziibiiga'iganaabo,giziibiiga'iganaabow2,NI,NI_Vw,"washwater; liquid soap",https://ojibwe.lib.umn.edu/main-entry/giziibiiga-iganaabo-ni
aki,aky2,NI,NI_ShortCy,"",https://ojibwe.lib.umn.edu/main-entry/aki-ni
waziswan,waziswan,NI,NI_C,"a nest",https://ojibwe.lib.umn.edu/main-entry/waziswan-ni
moozo-wiinin,moozo-wiininw2,NI,NI_Cw,"moose fat",https://ojibwe.lib.umn.edu/main-entry/moozo-wiinin-ni
zaasagokwaanamik,zaasagokwaanamikw,NA,NA_irrCw,"a fried beaver",https://ojibwe.lib.umn.edu/main-entry/zaasagokwaanamik-na
mookomaanaabik,mookomaanaabikw2,NI,NI_Cw,"a knife blade",https://ojibwe.lib.umn.edu/main-entry/mookomaanaabik-ni
zhiishiigwan,zhiishiigwan,NA,NA_C,"a rattle",https://ojibwe.lib.umn.edu/main-entry/zhiishiigwan-na
goon,goon,NA,NA_C,"snow",https://ojibwe.lib.umn.edu/main-entry/goon-na
oshtigwaanzhaabonigan,oshtigwaanzhaabonigan,NI,NI_C,"a common pin",https://ojibwe.lib.umn.edu/main-entry/oshtigwaanzhaabonigan-ni
gaagige-bimaadiziwin,gaagige-bimaadiziwin,NI,NI_C,"the full cycle of life; everlasting life [church usage]",https://ojibwe.lib.umn.edu/main-entry/gaagige-bimaadiziwin-ni
anokaajigan,anokaajigan,NI,NI_C,"something worked on, a product, a craft item ; plural: goods",https://ojibwe.lib.umn.edu/main-entry/anokaajigan-ni
noosa'owesi,noosa'owesiw2,NA,NA_Vw,"a smallmouth bass",https://ojibwe.lib.umn.edu/main-entry/noosa-owesi-na
manoominikewin,manoominikewin,NI,NI_C,"ricing, harvesting wild rice",https://ojibwe.lib.umn.edu/main-entry/manoominikewin-ni
mitig,mitigw2,NI,NI_Cw,"wood, a piece of wood, a stick",https://ojibwe.lib.umn.edu/main-entry/mitig-ni
boodawaanikaan,boodawaanikaan,NI,NI_C,"an electric fireplace",https://ojibwe.lib.umn.edu/main-entry/boodawaanikaan-ni
aate'ishkodawewidaabaan,aate'ishkodawewidaabaan,NA,NA_C,"a fire truck",https://ojibwe.lib.umn.edu/main-entry/aate-ishkodawewidaabaan-na
giishkaagone'igan,giishkaagone'igan,NI,NI_C,"a snow bank made by a plow",https://ojibwe.lib.umn.edu/main-entry/giishkaagone-igan-ni
moozhwaagan,moozhwaagan,NI,NI_C,"a pair of scissors",https://ojibwe.lib.umn.edu/main-entry/moozhwaagan-ni
gitiziim,gitiziim,NAD,NAD_C,"your parent",https://ojibwe.lib.umn.edu/main-entry/gigitiziim-nad
adaawewikwe,adaawewikwew2,NA,NA_VV,"a store keeper, a merchant, a store clerk, a trader (female)",https://ojibwe.lib.umn.edu/main-entry/adaawewikwe-na
giziibiiwinaagan,giziibiiwinaagan,NI,NI_C,"a washbasin",https://ojibwe.lib.umn.edu/main-entry/giziibiiwinaagan-ni
gimoodiiwikwe,gimoodiiwikwew2,NA,NA_VV,"a thief (female)",https://ojibwe.lib.umn.edu/main-entry/gimoodiiwikwe-na
bami'aagaans,bami'aagaans,NA,NA_C,"a pet",https://ojibwe.lib.umn.edu/main-entry/bami-aagaans-na
zanagiz,zanagiz,NA,NA_C,"someone difficult",https://ojibwe.lib.umn.edu/main-entry/zanagiz-na
bashanzhe'iganeyaab,bashanzhe'iganeyaaby,NI,NI_C,"a strap (for punishment)",https://ojibwe.lib.umn.edu/main-entry/bashanzhe-iganeyaab-ni
mayaganishinaabe,mayaganishinaabew2,NA,NA_VV,"a Indian of a different or unfamiliar tribe",https://ojibwe.lib.umn.edu/main-entry/mayaganishinaabe-na
zhizhoobii'igan,zhizhoobii'igan,NI,NI_C,"paint",https://ojibwe.lib.umn.edu/main-entry/zhizhoobii-igan-ni
zagaskway,zagaskway,NA,NA_C,"a leech, a bloodsucker",https://ojibwe.lib.umn.edu/main-entry/zagaskway-na
ziinzibaakwad-onaagaans,ziinzibaakwad-onaagaans,NI,NI_C,"a sugar bowl",https://ojibwe.lib.umn.edu/main-entry/ziinzibaakwad-onaagaans-ni
zhiiwitaagani-gookoosh,zhiiwitaagani-gookoosh,NA,NA_C,"salt pork",https://ojibwe.lib.umn.edu/main-entry/zhiiwitaagani-gookoosh-na
aginjibagwesi,aginjibagwesiw2,NA,NA_Vw,"a goldfinch",https://ojibwe.lib.umn.edu/main-entry/aginjibagwesi-na
bagizoowayaan,bagizoowayaan,NI,NI_C,"a swimsuit",https://ojibwe.lib.umn.edu/main-entry/bagizoowayaan-ni
zhiiwitaaganaaboo,zhiiwitaaganaaboow2,NI,NI_VV,"brine; salt water",https://ojibwe.lib.umn.edu/main-entry/zhiiwitaaganaaboo-ni
gibaakobijigan,gibaakobijigan,NI,NI_C,"canned goods",https://ojibwe.lib.umn.edu/main-entry/gibaakobijigan-ni
biisaawangi-manoomin,biisaawangi-manoomin,NI,NI_C,"fine wild rice, broken wild rice",https://ojibwe.lib.umn.edu/main-entry/biisaawangi-manoomin-ni
gaapizigewabwi,gaapizigewabwy2,NI,NI_ShortCy,"a stirring paddle for wild rice parching",https://ojibwe.lib.umn.edu/main-entry/gaapizigewabwi-ni
bagiwaan,bagiwaan,NI,NI_C,"a shirt, (a piece of) cloth",https://ojibwe.lib.umn.edu/main-entry/bagiwaan-ni
zakaasigan,zakaasigan,NI,NI_C,"a flashlight",https://ojibwe.lib.umn.edu/main-entry/zakaasigan-ni
ojibwe,ojibwew2,NA,NA_VV,"an Ojibwe",https://ojibwe.lib.umn.edu/main-entry/ojibwe-na
mikinaakwaawan,mikinaakwaawanw2,NI,NI_Cw,"a snapping turtle egg",https://ojibwe.lib.umn.edu/main-entry/mikinaakwaawan-ni
badakijigan,badakijigan,NI,NI_C,"a post; a cornerpost",https://ojibwe.lib.umn.edu/main-entry/badakijigan-ni
jiibaakwaan,jiibaakwaan,NI,NI_C,"food being cooked or cooked (by boiling); cooking; soup",https://ojibwe.lib.umn.edu/main-entry/jiibaakwaan-ni
bawa'iganaak,bawa'iganaakw2,NA,NA_Cw,"a knocker: a stick used to knock rice grains off the wild rice stalks",https://ojibwe.lib.umn.edu/main-entry/bawa-iganaak-na
wiishkobi-bakwezhigan,wiishkobi-bakwezhigan,NA,NA_C,"a pastry, a cake, a sweet roll",https://ojibwe.lib.umn.edu/main-entry/wiishkobi-bakwezhigan-na
okijiikaan,okijiikaan,NI,NI_C,"a stovepipe",https://ojibwe.lib.umn.edu/main-entry/okijiikaan-ni
denigom,denigom,NAD,NAD_C,"h/ nostril",https://ojibwe.lib.umn.edu/main-entry/odenigoman-nad
bashanzhe'igan,bashanzhe'igan,NI,NI_C,"a whip, a switch",https://ojibwe.lib.umn.edu/main-entry/bashanzhe-igan-ni
aniibiishikewikwe,aniibiishikewikwew2,NA,NA_VV,"an Asian woman",https://ojibwe.lib.umn.edu/main-entry/aniibiishikewikwe-na
wadabii-makak,wadabii-makakw2,NI,NI_Cw,"a spruce root basket",https://ojibwe.lib.umn.edu/main-entry/wadabii-makak-ni
omashkoziisimin,omashkoziisimin,NA,NA_C,"a bean",https://ojibwe.lib.umn.edu/main-entry/omashkoziisimin-na
amiko-nooka'iiwagwaan,amiko-nooka'iiwagwaan,NI,NI_C,"beaver pemmican",https://ojibwe.lib.umn.edu/main-entry/amiko-nooka-iiwagwaan-ni
mashkawaji-bimide,mashkawaji-bimidew2,NI,NI_VV,"tallow; lard",https://ojibwe.lib.umn.edu/main-entry/mashkawaji-bimide-ni
mamakiziwin,mamakiziwin,NI,NI_C,"smallpox",https://ojibwe.lib.umn.edu/main-entry/mamakiziwin-ni
naboob,nabooby2,NI,NI_Cy,"soup, stew",https://ojibwe.lib.umn.edu/main-entry/naboob-ni
wiidookaagewikwe,wiidookaagewikwew2,NA,NA_VV,"a helper (female), an assistant (female)",https://ojibwe.lib.umn.edu/main-entry/wiidookaagewikwe-na
mitigomin,mitigomin,NI,NI_C,"an acorn",https://ojibwe.lib.umn.edu/main-entry/mitigomin-ni
desiiwakwaan,desiiwakwaan,NI,NI_C,"a hat with a brim",https://ojibwe.lib.umn.edu/main-entry/desiiwakwaan-ni
waabikwaan,waabikwaan,NI,NI_C,"a strand of grey hair",https://ojibwe.lib.umn.edu/main-entry/waabikwaan-ni
biiwaabiko-jiimaan,biiwaabiko-jiimaan,NI,NI_C,"an aluminum canoe",https://ojibwe.lib.umn.edu/main-entry/biiwaabiko-jiimaan-ni
amikokon,amikokon,NI,NI_C,"a beaver liver",https://ojibwe.lib.umn.edu/main-entry/amikokon-ni
apizhigan,apizhigan,NI,NI_C,"a cutting board",https://ojibwe.lib.umn.edu/main-entry/apizhigan-ni
makizin,makizin,NI,NI_C,"",https://ojibwe.lib.umn.edu/main-entry/makizin-ni
moozowaazhawa'adoowagwaakwa'igan,moozowaazhawa'adoowagwaakwa'igan,NI,NI_C,"a moose crossing sign",https://ojibwe.lib.umn.edu/main-entry/moozowaazhawa-adoowagwaakwa-igan-ni
kakwan,kakwan,NID,NID_aa,"h/ shin",https://ojibwe.lib.umn.edu/main-entry/okakwan-nid
miskwaanzigan,miskwaanzigan,NI,NI_C,"a roach headdress",https://ojibwe.lib.umn.edu/main-entry/miskwaanzigan-ni
jichaagw,jichaagw2,NAD,NAD_Cw,"my soul (the spirit within)",https://ojibwe.lib.umn.edu/main-entry/ninjichaag-nad
zhinawisijigan,zhinawisijigan,NI,NI_C,"a rattle",https://ojibwe.lib.umn.edu/main-entry/zhinawisijigan-ni
baapaagimaak,baapaagimaakw2,NA,NA_Cw,"a black ash (tree)",https://ojibwe.lib.umn.edu/main-entry/baapaagimaak-na
baapaagimaak,baapaagimaakw,NA,NA_irrCw,"a black ash (tree)",https://ojibwe.lib.umn.edu/main-entry/baapaagimaak-na
bootaagan,bootaagan,NA,NA_C,"a mortar for wild rice",https://ojibwe.lib.umn.edu/main-entry/bootaagan-na
agokiwasiganeyaab,agokiwasiganeyaaby,NI,NI_C,"adhesive tape",https://ojibwe.lib.umn.edu/main-entry/agokiwasiganeyaab-ni
ziinikiigomaan,ziinikiigomaan,NA,NA_C,"snot",https://ojibwe.lib.umn.edu/main-entry/ziinikiigomaan-na
amanisowin,amanisowin,NI,NI_C,"premonition",https://ojibwe.lib.umn.edu/main-entry/amanisowin-ni
mashkiki,mashkikiw2,NI,NI_Vw,"medicine, a medicine, a drug; a pill",https://ojibwe.lib.umn.edu/main-entry/mashkiki-ni
asabikaanaak,asabikaanaakw2,NI,NI_Cw,"a net shuttle",https://ojibwe.lib.umn.edu/main-entry/asabikaanaak-ni
baasaabikizigan,baasaabikizigan,NI,NI_C,"an explosive, dynamite",https://ojibwe.lib.umn.edu/main-entry/baasaabikizigan-ni
giziibiiga'ige-makak,giziibiiga'ige-makakw2,NI,NI_Cw,"a washtub, a washing machine",https://ojibwe.lib.umn.edu/main-entry/giziibiiga-ige-makak-ni
zhiishiibakik,zhiishiibakikw2,NA,NA_Cw,"a tea kettle with a curved spout",https://ojibwe.lib.umn.edu/main-entry/zhiishiibakik-na
zaka'igan,zaka'igan,NI,NI_C,"a lighter",https://ojibwe.lib.umn.edu/main-entry/zaka-igan-ni
napodin,napodin,NA,NA_C,"a dumpling",https://ojibwe.lib.umn.edu/main-entry/napodin-na
biiwaabiko-zagapijigan,biiwaabiko-zagapijigan,NI,NI_C,"a chain",https://ojibwe.lib.umn.edu/main-entry/biiwaabiko-zagapijigan-ni
zhiishiibi-bimide,zhiishiibi-bimidew2,NI,NI_VV,"duck grease",https://ojibwe.lib.umn.edu/main-entry/zhiishiibi-bimide-ni
moonikaan,moonikaan,NI,NI_C,"a cellar",https://ojibwe.lib.umn.edu/main-entry/moonikaan-ni
mishibizhii,mishibizhiiw2,NA,NA_VV,"",https://ojibwe.lib.umn.edu/main-entry/mishibizhii-na
giniw,giniw,NA,NA_C,"golden eagle",https://ojibwe.lib.umn.edu/main-entry/giniw-na
miigwani-gikiwe'on,miigwani-gikiwe'on,NI,NI_C,"an eagle feather staff",https://ojibwe.lib.umn.edu/main-entry/miigwani-gikiwe-on-ni
misaabekwe,misaabekwew2,NA,NA_VV,"a giant (female)",https://ojibwe.lib.umn.edu/main-entry/misaabekwe-na
omagakii,omagakiiw2,NA,NA_VV,"a frog",https://ojibwe.lib.umn.edu/main-entry/omagakii-na
gaasiidoone'oni-mazina'iganens,gaasiidoone'oni-mazina'iganens,NI,NI_C,"a paper napkin",https://ojibwe.lib.umn.edu/main-entry/gaasiidoone-oni-mazina-iganens-ni
